date,country_name,iso3,region_id,region.name,fcs,rcsi,national_fcs,national_rcsi,cfii,alert,national_cfii,national_alert
2025-02-01,Honduras,HND,901029,Olancho,0.10810294112714698,0.2996585622721373,0.08160554909420102,0.24235822270538077,0.5035393139717794,False,0.40434010860517167,False
2025-02-01,Honduras,HND,901030,Santa Barbara,0.08449733882842642,0.30659616824198155,0.08160554909420102,0.24235822270538077,0.5021429217771856,False,0.40434010860517167,False
2025-02-01,Honduras,HND,901031,Valle,0.08774582169949126,0.241989844564181,0.08160554909420102,0.24235822270538077,0.4068576776960171,False,0.40434010860517167,False
2025-02-01,Honduras,HND,901032,Yoro,0.0324336312862549,0.1540807616341738,0.08160554909420102,0.24235822270538077,0.24733795809438813,False,0.40434010860517167,False
2025-02-02,Honduras,HND,901015,Atlantida,0.032918042253640666,0.14735472575964698,0.08303769792053033,0.2435456715902087,0.2374911097662908,False,0.4068373563455782,False
2025-02-02,Honduras,HND,901016,Colon,0.10599570833508647,0.30183026886018427,0.08303769792053033,0.2435456715902087,0.5057432574578197,False,0.4068373563455782,False
2025-02-02,Honduras,HND,901017,Comayagua,0.09196571734912916,0.17670220898355124,0.08303769792053033,0.2435456715902087,0.31103617214989143,False,0.4068373563455782,False
2025-02-02,Honduras,HND,901018,Copan,0.09359483419662068,0.3192747483030386,0.08303769792053033,0.2435456715902087,0.5257095395528683,False,0.4068373563455782,False
2025-02-02,Honduras,HND,901019,Cortes,0.0329194821201152,0.1473556198976624,0.08303769792053033,0.2435456715902087,0.2374931709065512,False,0.4068373563455782,False
2025-02-02,Honduras,HND,901020,Choluteca,0.08041804446295935,0.23180798901322916,0.08303769792053033,0.2435456715902087,0.3879210057513234,False,0.4068373563455782,False
2025-02-02,Honduras,HND,901021,El Paraiso,0.08041816364949993,0.2318088875313472,0.08303769792053033,0.2435456715902087,0.3879224131217708,False,0.4068373563455782,False
2025-02-02,Honduras,HND,901022,Francisco Morazan,0.08041954648134401,0.23180996042847477,0.08303769792053033,0.2435456715902087,0.3879247138833841,False,0.4068373563455782,False
2025-02-02,Honduras,HND,901023,Gracias a Dios,0.10599112982034127,0.30183041419228746,0.08303769792053033,0.2435456715902087,0.5057411861986019,False,0.4068373563455782,False
2025-02-02,Honduras,HND,901024,Intibuca,0.09196470558924262,0.1767016241299304,0.08303769792053033,0.2435456715902087,0.3110347889895169,False,0.4068373563455782,False
2025-02-02,Honduras,HND,901025,Islas de La Bahia,0.10598908199055883,0.30182757984124053,0.08303769792053033,0.2435456715902087,0.5057359107571402,False,0.4068373563455782,False
2025-02-02,Honduras,HND,901026,La Paz,0.09196576798566054,0.17670106867035093,0.08303769792053033,0.2435456715902087,0.3110344869983567,False,0.4068373563455782,False
